,tweets
4248,BLM riots are just an excuse for privileged asshole white kids to destroy minority communities and feel good about… https://t.co/A3tk47bgaP
4249,"Fair enough-left out accidentally-but that word is early &amp; incendiary presently-DAMN IT QUIT RESISTING POLICE‼️

Da… https://t.co/ITg2rDqjt1"
4250,Let's see what the right-wing gun nuts who mock people for not knowing the technical specifications of individual t… https://t.co/NzHGYpWDWA
4251,This article features one of my videos filmed at Dollar Tree in #BrooklynCenter tonight. https://t.co/j0L7TJ8TzC
4252,"Is it normal or required to yell ""Taser Taser"" when you tase someone?

#Taser #Glock #BrooklynCenter #DanteWright… https://t.co/nWnYJ9pMb0"
4253,"Protestors in #BrooklynCenter, MN were shot with pepper bullets in a police attempt to push the crowd away from the… https://t.co/xgzn6MLgD0"
4254,EXCLUSIVE: Video of Brooklyn Center Police Department training session for performing a traffic stop. #DaunteWright… https://t.co/NL0SnovQB1
4255,Col. Matt Langer of MN state patrol &amp; Henn. Sheriff Dave Hutchinson says at least 40 people arrested in… https://t.co/MWzB1Z2mZ7
4256,"Another unarmed Black man dead in Minneapolis because of a cop. At this point, white Minneapolis deserves what it g… https://t.co/hvpCRpNQ8N"
4257,Col. Matt Langer says 40 people were arrested. Some for breaking curfew others for riot. #BrooklynCenter
4258,"How soon do you think the controlled opposition, DNC funded, Twerking #BlackLivesMatter protesters are gonna show u… https://t.co/hqtNtSjuP5"
4259,"Here's a thought. Instead of teaching kids to be afraid of police, teach them to be better. Not criminals, not vict… https://t.co/5LXAXAa9Dt"
4260,The whole world is watching. #BrooklynCenter #JusticeForDaunteWright
4261,"Bring back the orange menace tactics 
#BrooklynCenter 
Move Bi*ch https://t.co/KCitSyBK3i via @YouTube"
4262,"FLASH BANGS GO OFF (at :45 in)
After glass smashing
Bottles thrown at trooper line
""Hands up don't shoot""- cry
Flas… https://t.co/VOq2qwUVkl"
4263,She can de-escalate like a Queen but all the police can do is use unreasonable force? Seems they need to take a few… https://t.co/YLzzeiq9EH
4264,If COPS are so fucking afraid of black people then they shouldn't be cops at all! They should screen for this and… https://t.co/NfrCJqsysq
4265,"@mayor_elliott The 1st black mayor of #BrooklynCenter incites a riot, the police chief gasses the protestors, and t… https://t.co/pweOeTqW99"
4266,National guard pulled in to block roads near Police precinct in #BrooklynCenter. #DaunteWright https://t.co/JqTruNHMc7
4267,"Check this out! 

Guess WE have to add Air Freshener to that list. Smh

What's NEXT???

#DaunteWright… https://t.co/lPNBPG4Sei"
4268,My heart goes out to the #BrooklynCenter  community. #BlackLivesMatter
4269,"There is a complete major media BLACKOUT of the rioting &amp; looting going on in Minneapolis.  

I’ve checked all thei… https://t.co/FbexKje6zO"
4270,"Man yells at #CNN reporter, tells them they're making things worse at #BrooklynCenter , MN #protest

#Minnesota… https://t.co/szctqh96Zv"
4271,"Arrest them all. Have some balls ffs.
#BLMRiots 
#BrooklynCenter"
4272,Good question. Anybody got #BrooklynCenter #MutualAid links? https://t.co/oOmU4BcTNX
4273,"Homicide Does NOT mean murder‼️

Legal Dictionary:Homicide:The killing of one human being by another human being. P… https://t.co/JJ1Ire6cbL"
4274,The Kobe Dimock-Heisler case has a Kim Potter named in it. She listed as present when officers gave statements as t… https://t.co/dpDLyVQWiE
4275,"Police shooting in #BrooklynCenter  , #Minnesota   for a second consecutive night (Updated )

https://t.co/RlKhdAjcSr"
4276,"@kare11 Just look at that face 

Only 20 years old and already Daunte Wright has gone from this life

All because a… https://t.co/vn09QKPViq"
4277,"@DrBibiNeumann1 Hello, you can read it here: The #Minneapolis suburb of #BrooklynCenter was established in 1911 on…… https://t.co/YHcHHJH3qS"
4278,"F#ck a curfew, we’re out here! 🏎💨🚓✊🏾💪🏾😂 #BrooklynCenter #Minneapolis https://t.co/PMTIXdd3vm"
4279,"Hearse - 2wo Timez🦅💔 Out Now On YouTube &amp; All Streaming Platforms🔉R.I.P. Daunte Wright, the city won’t forget bout… https://t.co/zXkiSqnsIQ"
4280,The police don't accidentally shoot white people repeatedly over and over again and again. #BrooklynCenter #DaunteWright
4281,"#JusticeForDuanteWright and 🙏🏾Prayers for his family. #BrooklynCenter #Minneapolis 
https://t.co/yTDIqanF6b"
4282,"Officers use LRAD to enforce curfew 

#Minneapolis #brooklyncenter #LRAD #longrangeacousticdevice #riot #looting… https://t.co/Vl9lZ29lTQ"
4283,Let #Portland #BrooklynCenter and other cities that disrespect #Police or think #Society doesnt need… https://t.co/B29b9DsZkQ
4284,Y'all are realy looting a Dollar Tree?  Smh. #BrooklynCenter #dollartree
4285,"A system that has oppressed black and brown people for over 400 years doesn’t need reform, It’s needs to be abolish… https://t.co/poU96rl6x5"
4286,Life is amazing make a it your destination #RHOBH  #BrooklynCenter #MondayMotivation https://t.co/Sy01zcxjM0
4287,@HumBadger @funicular1 @Robhllywd @CoriBush Officer Potter really screwed up big time... Working as a field trainer… https://t.co/9TCyqyxaRp
4288,The Blue Line Gang killed this young man. Kim Potter needs to be locked up for this murder of  #DaunteWright… https://t.co/xeyWjWaHU9
4289,"@DrJasonJohnson In my opinion a 26 yr veteran of police force, doesn't ""mistakenly"" use a 9mm instead of a taser an… https://t.co/qaqxWxhRFS"
4290,"Police kill somebody, your city will get destroyed. #BrooklynCenter #BlackLivesMatter 🔥"
4291,"""Daunte Wright is my little brother"" chanting 
9:29p Monday, south side BCPD
Second wind starting chants after move… https://t.co/qHDTP63Ps6"
4292,"Nobody sees your tweets. Step directly to your customers.
😁😁😁😁😁

#BrooklynCenter #MondayMotivation Stallone… https://t.co/2OQtFyh0rK"
4293,"Tired of finding a glamorous Exterior Design?
Contact Me: https://t.co/Tqk1TEK8w3

#exteriordesign… https://t.co/92MQHLASqo"
4294,"Tired of finding a glamorous Exterior Design?
Contact Me: https://t.co/WFHQdLxNzH

#exteriordesign… https://t.co/cit9wPlrt6"
4295,"Two at gunpoint.
#BrooklynCenter"
4296,"A cop's taser and firearm are worn on opposite sides of the body, with the firearm under one's dominant hand. A 26… https://t.co/BvwlPAcz7E"
4297,"930pm Right before mayor showed up
Protesters were praying
Interrupted by latest police vehicle coming in-at 1:30 i… https://t.co/ghQMmlAHkg"
4298,why is this the way they respond? this is clearly the cops provoking the situation. FIND A BETTER WAY.  this CANNOT… https://t.co/R0Li9g2B2v
4299,"Sure, I often mistake my taser for my handgun too.

#DaunteWright #BlackLivesMatter #BrooklynCenter #Taser #Police #stopkillingus"
4300,Unnecessarily stopped by the cops again near #Toho Studios an hour ago. I can’t help but think how differently the… https://t.co/36Tfpg1R8L
4301,#BREAKING Police make an announcement on the LRAD outside the station here in Brooklyn Center 🇺🇲. #BrooklynCenter… https://t.co/1oi2DMyDCT
4302,Why am I in the house? I’m too grown to be on punishment. #Minneapolis #BrooklynCenter
4303,#DuanteWright would still be alive today if police officers were trained regularly to know the difference between t… https://t.co/WQIdlHZlSm
4304,"“In further escalation after the extrajudicial killing of a metropolitan citizen, the rights of all citizens are im… https://t.co/fp11NfZYUl"
4305,"While #GeorgeFloyd's brother took the stand in the courtroom, thousands took to the streets to #protest the police… https://t.co/2pTmLFFY4X"
4306,Sooooooo dumb! #BrooklynCenter https://t.co/3pSDb1Qgq1
4307,"#BrooklynCenter, where #DuaneWright was murdered by police, was founded by Earle Browne, a KKK member. 

""Earle Bro… https://t.co/3eE63i0rTz"
4308,"Hey @SpeakerPelosi  
You see this shit?
#BrooklynCenter  
#Democrats https://t.co/w20ROZAUoo"
4309,"2 SURPRISE GUESTS LATE IN PROTEST:
9:35pm Man in war helmet appears on PD south side (others north/teargas seen),… https://t.co/88TniIXg7V"
4310,#Consecration of #TheBronx and world #livestream from #ourladyoftheuniverse shrine on #GrandConcourse.… https://t.co/5d6Z0HOUWp
4311,"Where are #BlackLivesMatter &amp; #AntifaTerrorists in other U.S. cities?  

Were you told to #standdown by your Democr… https://t.co/p9HXucrDD7"
4312,I think what frustrates many is two black teen girls murdered a man for his Uber and the media barely sneezed. Blac… https://t.co/JMHwcIBaBE
4313,"they should NOT be allowed to treat citizens like this! something MUST be done. 
#minneapolis #brooklyncenter… https://t.co/mTbyjBIGUf"
4314,Officer Potter really screwed up big time... Working as a field trainer? JFC. #BrooklynCenter https://t.co/WyKkqJD8rJ
4315,How desperate does one have to be to loot a dollar store?? #BrooklynCenter #BrooklynCenterMN https://t.co/cMCW1DrVl4
4316,"""Protestors"" looting the liquor store, shoes, T-Mobile, getting ""free shit"" for ""justice"" look like damn fools to t… https://t.co/J0yzhEf9uH"
4317,"Potter is also president of the Brooklyn Center Police Officer's Association.

#DaunteWright #BrooklynCenterMN… https://t.co/p49vW7kmds"
4318,"I can’t sleep... the country has me pissed, frustrated, and angry... once again! #BrooklynCenter #chauvintrail #Knoxville"
4319,"Tonight in San Diego. Artwork and video by @SpenserLittleArt on Instagram. 

#DaunteWright #BrooklynCenter https://t.co/ug2JLsb1fy"
4320,"Why isn’t this spreading across the country?  

Have Pelosi &amp; Schumer not given the order yet?   

Ohhhhhh!!!  That… https://t.co/ERYUOa9Lpp"
4321,"@VoteLovettSOS should have treated it as high risk traffic stop ordered them out of car, throw keys out of car… https://t.co/u247XFRXWe"
4322,"Never thought our little suburb would be making national news, and in one of the most tragic ways possible. 😔… https://t.co/VrqisSo6mG"
4323,"Reset The Clock

It has been 0 days since the last Police Brutality incident.

""Brooklyn Center PD fire tear gas, r… https://t.co/Sp3m1EVCi4"
4324,Message to cops:  QUIT IF YOU’RE TOO SCARED TO DO YOUR JOB. Your fear gets my people KILLED. There are other profes… https://t.co/fZmu7d0cbU
4325,They're screaming #BreonnaTaylor in #BrooklynCenter Fuck 12 we need to hold it down in every city
4326,@fabianglr @realShadowhull How can you be a 26 yr veteran AND union president have insufficient training to know th… https://t.co/gEQZ18PvGh
4327,With all the rioting and looting happening in #BrooklynCenter and around #Minneapolis...chalk up another failure fo… https://t.co/p8nX8E59p1
4328,"@dos_Hendrix When the white woman got executed in the capital building ya'll slow clapped. 
People get gunned down… https://t.co/Jen8AvnJRY"
4329,"The professional agitators have arrived in Minneapolis!!!!   

#antifa #Minnesota #BrooklynCenter #DaunteWright https://t.co/C4uveWjjw7"
4330,Why isn’t the media telling the people that isn’t stealing or burning down #Portland or #BrooklynCenter the impact… https://t.co/mdXopHcdMQ
4331,"Don’t forget your cash register!!! Photo taken outside of #BrooklynCenter Dollar Tree earlier. 

I have HD footage… https://t.co/u5DUzYEdPz"
4332,These police Karens!! In TX they accidentally go in their neighbor’s house and kill him. In MN they accidentally pu… https://t.co/i0UplbWmZr
4333,You dont see this stuff happening in rural America.  The problem is the major cities.  Too many people crammed in t… https://t.co/ph0FmXMiyR
4334,This all makes no sense. How did she get her gun and her taser confused?#DaunteWright #BrooklynCenter https://t.co/GeaomejKdc
4335,I'm still trying to comprehend how a 20 year veteran of police forces confuses their firearm for a taser. Perhaps t… https://t.co/KTzyQscAvc
4336,"#policekills #black male #DaunteWright #policekill
#Womanofficer #minnesota #Treal #trealkind Officer Near… https://t.co/rG2IX1Sv4Z"
4337,"You've been a cop for 25 TWENTY-FIVE!! years and you can't tell a Taser from a Glock? Dang, gurrl, almost like you'… https://t.co/51Q8njwBdx"
4338,@VoteLovettSOS also tazer makers say dont aim at chest... she shot him in chest right? #brooklyncenter… https://t.co/BYwhS1KgUM
4339,"Not sure how rioting, looting, assaulting cops, stealing stuff that isn’t yours, and setting stuff on fire is fight… https://t.co/eocgGnQLTJ"
4340,"If you cannot tell the difference between your service weapon and a taser, you shouldn’t be a cop. #DaunteWright… https://t.co/JQXU5r6qUy"
4341,"Not this time terrorists!!!  

There’s a new Sheriff in town &amp; his name is #JoeBiden !!!!!   😂😂😂

#BidensAmerikkka… https://t.co/JN5eHodFex"
4342,Events have proven that Police approaches white mass shooters like they are committing a traffic violation and blac… https://t.co/fvXzvWmIZY
4343,"Why haven't we heard anything from Chief Arradondo who testified at the #ChauvinTrial??

Are #BrooklynCenter /… https://t.co/IeuKszkTtj"
4344,"@PierreAtlas @JRehling Those two meatheads should go be bouncers at a nightclub, this is ridiculous. Since when do… https://t.co/vHmmpKt2XJ"
4345,"We’re talking about the death of African Americans at the hands of the police, just don’t miss the fact that arrest… https://t.co/HOB7aCt8bE"
4346,"More excuses from #RacistPigs.
Because that is what they are. They are not officers of the law. They are animals wi… https://t.co/nUQSyavHI0"
4347,Every officer in #BrooklynCenter should resign. The mayor fired the city manager for even SUGGESTING that the offic… https://t.co/NK2LB4I1lD
